domain_id,keyword,device,country_code,language,last_updated,added,position,volume,sticky,history,last_result,url,tags,updating,last_update_error,sc_data,uid,city,created_at,updated_at
20,keyword_20_44,desktop,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,3,786,false,"{""2024-11-27 05:11:14"":25,""2024-11-26 05:11:14"":77,""2024-11-25 05:11:14"":95,""2024-11-24 05:11:14"":20,""2024-11-23 05:11:14"":85,""2024-11-22 05:11:14"":7,""2024-11-21 05:11:14"":76,""2024-11-20 05:11:14"":53,""2024-11-19 05:11:14"":54,""2024-11-18 05:11:14"":3,""2024-11-17 05:11:14"":18,""2024-11-16 05:11:14"":33,""2024-11-15 05:11:14"":72,""2024-11-14 05:11:14"":26,""2024-11-13 05:11:14"":9,""2024-11-12 05:11:14"":21,""2024-11-11 05:11:14"":78,""2024-11-10 05:11:14"":14,""2024-11-09 05:11:14"":18,""2024-11-08 05:11:14"":57}",[],http://example.com/23495,[],false,{},2024-11-27T05:11:14.834Z,uid_23495,City 23495,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
20,keyword_20_44,mobile,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,3,868,true,"{""2024-11-27 05:11:14"":25,""2024-11-26 05:11:14"":77,""2024-11-25 05:11:14"":95,""2024-11-24 05:11:14"":20,""2024-11-23 05:11:14"":85,""2024-11-22 05:11:14"":7,""2024-11-21 05:11:14"":76,""2024-11-20 05:11:14"":53,""2024-11-19 05:11:14"":54,""2024-11-18 05:11:14"":3,""2024-11-17 05:11:14"":18,""2024-11-16 05:11:14"":33,""2024-11-15 05:11:14"":72,""2024-11-14 05:11:14"":26,""2024-11-13 05:11:14"":9,""2024-11-12 05:11:14"":21,""2024-11-11 05:11:14"":78,""2024-11-10 05:11:14"":14,""2024-11-09 05:11:14"":18,""2024-11-08 05:11:14"":57}",[],http://example.com/23495,[],false,{},2024-11-27T05:11:14.834Z,uid_23495,City 23495,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
20,keyword_20_45,desktop,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,4,658,false,"{""2024-11-27 05:11:14"":13,""2024-11-26 05:11:14"":9,""2024-11-25 05:11:14"":72,""2024-11-24 05:11:14"":94,""2024-11-23 05:11:14"":87,""2024-11-22 05:11:14"":28,""2024-11-21 05:11:14"":88,""2024-11-20 05:11:14"":46,""2024-11-19 05:11:14"":90,""2024-11-18 05:11:14"":33,""2024-11-17 05:11:14"":57,""2024-11-16 05:11:14"":8,""2024-11-15 05:11:14"":36,""2024-11-14 05:11:14"":92,""2024-11-13 05:11:14"":83,""2024-11-12 05:11:14"":67,""2024-11-11 05:11:14"":55,""2024-11-10 05:11:14"":77,""2024-11-09 05:11:14"":97,""2024-11-08 05:11:14"":4}",[],http://example.com/23496,[],true,{},2024-11-27T05:11:14.834Z,uid_23496,City 23496,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
20,keyword_20_45,mobile,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,4,63,true,"{""2024-11-27 05:11:14"":13,""2024-11-26 05:11:14"":9,""2024-11-25 05:11:14"":72,""2024-11-24 05:11:14"":94,""2024-11-23 05:11:14"":87,""2024-11-22 05:11:14"":28,""2024-11-21 05:11:14"":88,""2024-11-20 05:11:14"":46,""2024-11-19 05:11:14"":90,""2024-11-18 05:11:14"":33,""2024-11-17 05:11:14"":57,""2024-11-16 05:11:14"":8,""2024-11-15 05:11:14"":36,""2024-11-14 05:11:14"":92,""2024-11-13 05:11:14"":83,""2024-11-12 05:11:14"":67,""2024-11-11 05:11:14"":55,""2024-11-10 05:11:14"":77,""2024-11-09 05:11:14"":97,""2024-11-08 05:11:14"":4}",[],http://example.com/23496,[],true,{},2024-11-27T05:11:14.834Z,uid_23496,City 23496,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
20,keyword_20_46,desktop,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,9,787,false,"{""2024-11-27 05:11:14"":57,""2024-11-26 05:11:14"":68,""2024-11-25 05:11:14"":54,""2024-11-24 05:11:14"":35,""2024-11-23 05:11:14"":9,""2024-11-22 05:11:14"":83,""2024-11-21 05:11:14"":79,""2024-11-20 05:11:14"":49,""2024-11-19 05:11:14"":42,""2024-11-18 05:11:14"":79,""2024-11-17 05:11:14"":20,""2024-11-16 05:11:14"":90,""2024-11-15 05:11:14"":38,""2024-11-14 05:11:14"":25,""2024-11-13 05:11:14"":82,""2024-11-12 05:11:14"":34,""2024-11-11 05:11:14"":10,""2024-11-10 05:11:14"":88,""2024-11-09 05:11:14"":56,""2024-11-08 05:11:14"":34}",[],http://example.com/23497,[],false,{},2024-11-27T05:11:14.834Z,uid_23497,City 23497,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
20,keyword_20_46,mobile,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,9,653,false,"{""2024-11-27 05:11:14"":57,""2024-11-26 05:11:14"":68,""2024-11-25 05:11:14"":54,""2024-11-24 05:11:14"":35,""2024-11-23 05:11:14"":9,""2024-11-22 05:11:14"":83,""2024-11-21 05:11:14"":79,""2024-11-20 05:11:14"":49,""2024-11-19 05:11:14"":42,""2024-11-18 05:11:14"":79,""2024-11-17 05:11:14"":20,""2024-11-16 05:11:14"":90,""2024-11-15 05:11:14"":38,""2024-11-14 05:11:14"":25,""2024-11-13 05:11:14"":82,""2024-11-12 05:11:14"":34,""2024-11-11 05:11:14"":10,""2024-11-10 05:11:14"":88,""2024-11-09 05:11:14"":56,""2024-11-08 05:11:14"":34}",[],http://example.com/23497,[],false,{},2024-11-27T05:11:14.834Z,uid_23497,City 23497,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
20,keyword_20_47,desktop,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,10,985,false,"{""2024-11-27 05:11:14"":76,""2024-11-26 05:11:14"":67,""2024-11-25 05:11:14"":10,""2024-11-24 05:11:14"":68,""2024-11-23 05:11:14"":27,""2024-11-22 05:11:14"":39,""2024-11-21 05:11:14"":20,""2024-11-20 05:11:14"":91,""2024-11-19 05:11:14"":89,""2024-11-18 05:11:14"":84,""2024-11-17 05:11:14"":34,""2024-11-16 05:11:14"":86,""2024-11-15 05:11:14"":69,""2024-11-14 05:11:14"":41,""2024-11-13 05:11:14"":63,""2024-11-12 05:11:14"":58,""2024-11-11 05:11:14"":55,""2024-11-10 05:11:14"":27,""2024-11-09 05:11:14"":24,""2024-11-08 05:11:14"":68}",[],http://example.com/23498,[],true,{},2024-11-27T05:11:14.834Z,uid_23498,City 23498,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
20,keyword_20_47,mobile,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,10,267,false,"{""2024-11-27 05:11:14"":76,""2024-11-26 05:11:14"":67,""2024-11-25 05:11:14"":10,""2024-11-24 05:11:14"":68,""2024-11-23 05:11:14"":27,""2024-11-22 05:11:14"":39,""2024-11-21 05:11:14"":20,""2024-11-20 05:11:14"":91,""2024-11-19 05:11:14"":89,""2024-11-18 05:11:14"":84,""2024-11-17 05:11:14"":34,""2024-11-16 05:11:14"":86,""2024-11-15 05:11:14"":69,""2024-11-14 05:11:14"":41,""2024-11-13 05:11:14"":63,""2024-11-12 05:11:14"":58,""2024-11-11 05:11:14"":55,""2024-11-10 05:11:14"":27,""2024-11-09 05:11:14"":24,""2024-11-08 05:11:14"":68}",[],http://example.com/23498,[],true,{},2024-11-27T05:11:14.834Z,uid_23498,City 23498,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
20,keyword_20_48,desktop,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,15,303,true,"{""2024-11-27 05:11:14"":53,""2024-11-26 05:11:14"":57,""2024-11-25 05:11:14"":57,""2024-11-24 05:11:14"":24,""2024-11-23 05:11:14"":69,""2024-11-22 05:11:14"":96,""2024-11-21 05:11:14"":96,""2024-11-20 05:11:14"":33,""2024-11-19 05:11:14"":15,""2024-11-18 05:11:14"":26,""2024-11-17 05:11:14"":98,""2024-11-16 05:11:14"":73,""2024-11-15 05:11:14"":75,""2024-11-14 05:11:14"":67,""2024-11-13 05:11:14"":15,""2024-11-12 05:11:14"":19,""2024-11-11 05:11:14"":69,""2024-11-10 05:11:14"":54,""2024-11-09 05:11:14"":29,""2024-11-08 05:11:14"":81}",[],http://example.com/23499,[],false,{},2024-11-27T05:11:14.834Z,uid_23499,City 23499,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
20,keyword_20_48,mobile,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,15,782,false,"{""2024-11-27 05:11:14"":53,""2024-11-26 05:11:14"":57,""2024-11-25 05:11:14"":57,""2024-11-24 05:11:14"":24,""2024-11-23 05:11:14"":69,""2024-11-22 05:11:14"":96,""2024-11-21 05:11:14"":96,""2024-11-20 05:11:14"":33,""2024-11-19 05:11:14"":15,""2024-11-18 05:11:14"":26,""2024-11-17 05:11:14"":98,""2024-11-16 05:11:14"":73,""2024-11-15 05:11:14"":75,""2024-11-14 05:11:14"":67,""2024-11-13 05:11:14"":15,""2024-11-12 05:11:14"":19,""2024-11-11 05:11:14"":69,""2024-11-10 05:11:14"":54,""2024-11-09 05:11:14"":29,""2024-11-08 05:11:14"":81}",[],http://example.com/23499,[],true,{},2024-11-27T05:11:14.834Z,uid_23499,City 23499,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
20,keyword_20_49,desktop,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,1,183,false,"{""2024-11-27 05:11:14"":24,""2024-11-26 05:11:14"":27,""2024-11-25 05:11:14"":62,""2024-11-24 05:11:14"":85,""2024-11-23 05:11:14"":44,""2024-11-22 05:11:14"":27,""2024-11-21 05:11:14"":48,""2024-11-20 05:11:14"":79,""2024-11-19 05:11:14"":54,""2024-11-18 05:11:14"":1,""2024-11-17 05:11:14"":8,""2024-11-16 05:11:14"":88,""2024-11-15 05:11:14"":26,""2024-11-14 05:11:14"":10,""2024-11-13 05:11:14"":18,""2024-11-12 05:11:14"":29,""2024-11-11 05:11:14"":55,""2024-11-10 05:11:14"":28,""2024-11-09 05:11:14"":59,""2024-11-08 05:11:14"":29}",[],http://example.com/23500,[],true,{},2024-11-27T05:11:14.834Z,uid_23500,City 23500,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
20,keyword_20_49,mobile,VN,Vietnamese,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z,1,640,false,"{""2024-11-27 05:11:14"":24,""2024-11-26 05:11:14"":27,""2024-11-25 05:11:14"":62,""2024-11-24 05:11:14"":85,""2024-11-23 05:11:14"":44,""2024-11-22 05:11:14"":27,""2024-11-21 05:11:14"":48,""2024-11-20 05:11:14"":79,""2024-11-19 05:11:14"":54,""2024-11-18 05:11:14"":1,""2024-11-17 05:11:14"":8,""2024-11-16 05:11:14"":88,""2024-11-15 05:11:14"":26,""2024-11-14 05:11:14"":10,""2024-11-13 05:11:14"":18,""2024-11-12 05:11:14"":29,""2024-11-11 05:11:14"":55,""2024-11-10 05:11:14"":28,""2024-11-09 05:11:14"":59,""2024-11-08 05:11:14"":29}",[],http://example.com/23500,[],false,{},2024-11-27T05:11:14.834Z,uid_23500,City 23500,2024-11-27T05:11:14.834Z,2024-11-27T05:11:14.834Z
21,keyword_21_0,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,1,232,true,"{""2024-11-27 05:11:14"":48,""2024-11-26 05:11:14"":27,""2024-11-25 05:11:14"":12,""2024-11-24 05:11:14"":74,""2024-11-23 05:11:14"":6,""2024-11-22 05:11:14"":44,""2024-11-21 05:11:14"":48,""2024-11-20 05:11:14"":98,""2024-11-19 05:11:14"":28,""2024-11-18 05:11:14"":39,""2024-11-17 05:11:14"":78,""2024-11-16 05:11:14"":1,""2024-11-15 05:11:14"":7,""2024-11-14 05:11:14"":34,""2024-11-13 05:11:14"":71,""2024-11-12 05:11:14"":69,""2024-11-11 05:11:14"":23,""2024-11-10 05:11:14"":45,""2024-11-09 05:11:14"":85,""2024-11-08 05:11:14"":81}",[],http://example.com/26001,[],true,{},2024-11-27T05:11:14.835Z,uid_26001,City 26001,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_1,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,1,708,true,"{""2024-11-27 05:11:14"":2,""2024-11-26 05:11:14"":33,""2024-11-25 05:11:14"":79,""2024-11-24 05:11:14"":53,""2024-11-23 05:11:14"":1,""2024-11-22 05:11:14"":61,""2024-11-21 05:11:14"":77,""2024-11-20 05:11:14"":64,""2024-11-19 05:11:14"":40,""2024-11-18 05:11:14"":64,""2024-11-17 05:11:14"":23,""2024-11-16 05:11:14"":80,""2024-11-15 05:11:14"":68,""2024-11-14 05:11:14"":1,""2024-11-13 05:11:14"":17,""2024-11-12 05:11:14"":40,""2024-11-11 05:11:14"":36,""2024-11-10 05:11:14"":19,""2024-11-09 05:11:14"":54,""2024-11-08 05:11:14"":18}",[],http://example.com/26002,[],false,{},2024-11-27T05:11:14.835Z,uid_26002,City 26002,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_2,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,1,782,true,"{""2024-11-27 05:11:14"":92,""2024-11-26 05:11:14"":81,""2024-11-25 05:11:14"":63,""2024-11-24 05:11:14"":3,""2024-11-23 05:11:14"":89,""2024-11-22 05:11:14"":60,""2024-11-21 05:11:14"":70,""2024-11-20 05:11:14"":58,""2024-11-19 05:11:14"":58,""2024-11-18 05:11:14"":75,""2024-11-17 05:11:14"":94,""2024-11-16 05:11:14"":92,""2024-11-15 05:11:14"":81,""2024-11-14 05:11:14"":40,""2024-11-13 05:11:14"":21,""2024-11-12 05:11:14"":15,""2024-11-11 05:11:14"":1,""2024-11-10 05:11:14"":22,""2024-11-09 05:11:14"":55,""2024-11-08 05:11:14"":6}",[],http://example.com/26003,[],true,{},2024-11-27T05:11:14.835Z,uid_26003,City 26003,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_3,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,0,601,true,"{""2024-11-27 05:11:14"":59,""2024-11-26 05:11:14"":13,""2024-11-25 05:11:14"":67,""2024-11-24 05:11:14"":87,""2024-11-23 05:11:14"":9,""2024-11-22 05:11:14"":36,""2024-11-21 05:11:14"":87,""2024-11-20 05:11:14"":15,""2024-11-19 05:11:14"":57,""2024-11-18 05:11:14"":52,""2024-11-17 05:11:14"":52,""2024-11-16 05:11:14"":29,""2024-11-15 05:11:14"":75,""2024-11-14 05:11:14"":31,""2024-11-13 05:11:14"":64,""2024-11-12 05:11:14"":1,""2024-11-11 05:11:14"":0,""2024-11-10 05:11:14"":9,""2024-11-09 05:11:14"":23,""2024-11-08 05:11:14"":20}",[],http://example.com/26004,[],false,{},2024-11-27T05:11:14.835Z,uid_26004,City 26004,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_4,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,1,289,false,"{""2024-11-27 05:11:14"":89,""2024-11-26 05:11:14"":33,""2024-11-25 05:11:14"":10,""2024-11-24 05:11:14"":11,""2024-11-23 05:11:14"":9,""2024-11-22 05:11:14"":51,""2024-11-21 05:11:14"":82,""2024-11-20 05:11:14"":33,""2024-11-19 05:11:14"":80,""2024-11-18 05:11:14"":9,""2024-11-17 05:11:14"":92,""2024-11-16 05:11:14"":98,""2024-11-15 05:11:14"":96,""2024-11-14 05:11:14"":98,""2024-11-13 05:11:14"":2,""2024-11-12 05:11:14"":95,""2024-11-11 05:11:14"":69,""2024-11-10 05:11:14"":1,""2024-11-09 05:11:14"":81,""2024-11-08 05:11:14"":43}",[],http://example.com/26005,[],false,{},2024-11-27T05:11:14.835Z,uid_26005,City 26005,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_5,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,5,99,true,"{""2024-11-27 05:11:14"":54,""2024-11-26 05:11:14"":58,""2024-11-25 05:11:14"":87,""2024-11-24 05:11:14"":25,""2024-11-23 05:11:14"":51,""2024-11-22 05:11:14"":46,""2024-11-21 05:11:14"":97,""2024-11-20 05:11:14"":66,""2024-11-19 05:11:14"":46,""2024-11-18 05:11:14"":92,""2024-11-17 05:11:14"":15,""2024-11-16 05:11:14"":58,""2024-11-15 05:11:14"":5,""2024-11-14 05:11:14"":37,""2024-11-13 05:11:14"":87,""2024-11-12 05:11:14"":39,""2024-11-11 05:11:14"":84,""2024-11-10 05:11:14"":14,""2024-11-09 05:11:14"":28,""2024-11-08 05:11:14"":94}",[],http://example.com/26006,[],true,{},2024-11-27T05:11:14.835Z,uid_26006,City 26006,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_6,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,7,909,false,"{""2024-11-27 05:11:14"":99,""2024-11-26 05:11:14"":51,""2024-11-25 05:11:14"":32,""2024-11-24 05:11:14"":75,""2024-11-23 05:11:14"":63,""2024-11-22 05:11:14"":33,""2024-11-21 05:11:14"":50,""2024-11-20 05:11:14"":13,""2024-11-19 05:11:14"":54,""2024-11-18 05:11:14"":47,""2024-11-17 05:11:14"":30,""2024-11-16 05:11:14"":20,""2024-11-15 05:11:14"":97,""2024-11-14 05:11:14"":85,""2024-11-13 05:11:14"":76,""2024-11-12 05:11:14"":71,""2024-11-11 05:11:14"":7,""2024-11-10 05:11:14"":97,""2024-11-09 05:11:14"":49,""2024-11-08 05:11:14"":80}",[],http://example.com/26007,[],true,{},2024-11-27T05:11:14.835Z,uid_26007,City 26007,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_7,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,1,727,false,"{""2024-11-27 05:11:14"":35,""2024-11-26 05:11:14"":58,""2024-11-25 05:11:14"":92,""2024-11-24 05:11:14"":88,""2024-11-23 05:11:14"":1,""2024-11-22 05:11:14"":68,""2024-11-21 05:11:14"":92,""2024-11-20 05:11:14"":5,""2024-11-19 05:11:14"":62,""2024-11-18 05:11:14"":80,""2024-11-17 05:11:14"":30,""2024-11-16 05:11:14"":44,""2024-11-15 05:11:14"":65,""2024-11-14 05:11:14"":34,""2024-11-13 05:11:14"":36,""2024-11-12 05:11:14"":15,""2024-11-11 05:11:14"":74,""2024-11-10 05:11:14"":33,""2024-11-09 05:11:14"":26,""2024-11-08 05:11:14"":24}",[],http://example.com/26008,[],false,{},2024-11-27T05:11:14.835Z,uid_26008,City 26008,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_8,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,2,258,true,"{""2024-11-27 05:11:14"":79,""2024-11-26 05:11:14"":80,""2024-11-25 05:11:14"":2,""2024-11-24 05:11:14"":71,""2024-11-23 05:11:14"":40,""2024-11-22 05:11:14"":55,""2024-11-21 05:11:14"":22,""2024-11-20 05:11:14"":20,""2024-11-19 05:11:14"":85,""2024-11-18 05:11:14"":50,""2024-11-17 05:11:14"":2,""2024-11-16 05:11:14"":4,""2024-11-15 05:11:14"":57,""2024-11-14 05:11:14"":85,""2024-11-13 05:11:14"":18,""2024-11-12 05:11:14"":17,""2024-11-11 05:11:14"":83,""2024-11-10 05:11:14"":11,""2024-11-09 05:11:14"":33,""2024-11-08 05:11:14"":20}",[],http://example.com/26009,[],false,{},2024-11-27T05:11:14.835Z,uid_26009,City 26009,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_9,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,1,600,false,"{""2024-11-27 05:11:14"":60,""2024-11-26 05:11:14"":55,""2024-11-25 05:11:14"":98,""2024-11-24 05:11:14"":63,""2024-11-23 05:11:14"":56,""2024-11-22 05:11:14"":71,""2024-11-21 05:11:14"":37,""2024-11-20 05:11:14"":68,""2024-11-19 05:11:14"":17,""2024-11-18 05:11:14"":2,""2024-11-17 05:11:14"":72,""2024-11-16 05:11:14"":78,""2024-11-15 05:11:14"":53,""2024-11-14 05:11:14"":1,""2024-11-13 05:11:14"":29,""2024-11-12 05:11:14"":72,""2024-11-11 05:11:14"":32,""2024-11-10 05:11:14"":5,""2024-11-09 05:11:14"":52,""2024-11-08 05:11:14"":23}",[],http://example.com/26010,[],true,{},2024-11-27T05:11:14.835Z,uid_26010,City 26010,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_10,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,1,255,false,"{""2024-11-27 05:11:14"":54,""2024-11-26 05:11:14"":54,""2024-11-25 05:11:14"":41,""2024-11-24 05:11:14"":42,""2024-11-23 05:11:14"":6,""2024-11-22 05:11:14"":83,""2024-11-21 05:11:14"":99,""2024-11-20 05:11:14"":96,""2024-11-19 05:11:14"":1,""2024-11-18 05:11:14"":10,""2024-11-17 05:11:14"":35,""2024-11-16 05:11:14"":29,""2024-11-15 05:11:14"":54,""2024-11-14 05:11:14"":38,""2024-11-13 05:11:14"":4,""2024-11-12 05:11:14"":34,""2024-11-11 05:11:14"":27,""2024-11-10 05:11:14"":12,""2024-11-09 05:11:14"":93,""2024-11-08 05:11:14"":77}",[],http://example.com/26011,[],false,{},2024-11-27T05:11:14.835Z,uid_26011,City 26011,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_11,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,0,164,false,"{""2024-11-27 05:11:14"":85,""2024-11-26 05:11:14"":46,""2024-11-25 05:11:14"":33,""2024-11-24 05:11:14"":82,""2024-11-23 05:11:14"":14,""2024-11-22 05:11:14"":77,""2024-11-21 05:11:14"":17,""2024-11-20 05:11:14"":10,""2024-11-19 05:11:14"":94,""2024-11-18 05:11:14"":0,""2024-11-17 05:11:14"":25,""2024-11-16 05:11:14"":11,""2024-11-15 05:11:14"":0,""2024-11-14 05:11:14"":97,""2024-11-13 05:11:14"":67,""2024-11-12 05:11:14"":12,""2024-11-11 05:11:14"":66,""2024-11-10 05:11:14"":31,""2024-11-09 05:11:14"":40,""2024-11-08 05:11:14"":6}",[],http://example.com/26012,[],false,{},2024-11-27T05:11:14.835Z,uid_26012,City 26012,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_12,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,7,295,true,"{""2024-11-27 05:11:14"":94,""2024-11-26 05:11:14"":53,""2024-11-25 05:11:14"":92,""2024-11-24 05:11:14"":22,""2024-11-23 05:11:14"":52,""2024-11-22 05:11:14"":54,""2024-11-21 05:11:14"":38,""2024-11-20 05:11:14"":80,""2024-11-19 05:11:14"":68,""2024-11-18 05:11:14"":45,""2024-11-17 05:11:14"":7,""2024-11-16 05:11:14"":61,""2024-11-15 05:11:14"":44,""2024-11-14 05:11:14"":48,""2024-11-13 05:11:14"":91,""2024-11-12 05:11:14"":71,""2024-11-11 05:11:14"":85,""2024-11-10 05:11:14"":86,""2024-11-09 05:11:14"":88,""2024-11-08 05:11:14"":85}",[],http://example.com/26013,[],false,{},2024-11-27T05:11:14.835Z,uid_26013,City 26013,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_13,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,2,146,false,"{""2024-11-27 05:11:14"":69,""2024-11-26 05:11:14"":53,""2024-11-25 05:11:14"":87,""2024-11-24 05:11:14"":46,""2024-11-23 05:11:14"":13,""2024-11-22 05:11:14"":43,""2024-11-21 05:11:14"":85,""2024-11-20 05:11:14"":63,""2024-11-19 05:11:14"":83,""2024-11-18 05:11:14"":2,""2024-11-17 05:11:14"":91,""2024-11-16 05:11:14"":53,""2024-11-15 05:11:14"":81,""2024-11-14 05:11:14"":30,""2024-11-13 05:11:14"":64,""2024-11-12 05:11:14"":85,""2024-11-11 05:11:14"":45,""2024-11-10 05:11:14"":2,""2024-11-09 05:11:14"":51,""2024-11-08 05:11:14"":7}",[],http://example.com/26014,[],false,{},2024-11-27T05:11:14.835Z,uid_26014,City 26014,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_14,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,3,200,true,"{""2024-11-27 05:11:14"":30,""2024-11-26 05:11:14"":96,""2024-11-25 05:11:14"":36,""2024-11-24 05:11:14"":3,""2024-11-23 05:11:14"":37,""2024-11-22 05:11:14"":79,""2024-11-21 05:11:14"":11,""2024-11-20 05:11:14"":58,""2024-11-19 05:11:14"":8,""2024-11-18 05:11:14"":27,""2024-11-17 05:11:14"":10,""2024-11-16 05:11:14"":8,""2024-11-15 05:11:14"":49,""2024-11-14 05:11:14"":78,""2024-11-13 05:11:14"":97,""2024-11-12 05:11:14"":40,""2024-11-11 05:11:14"":42,""2024-11-10 05:11:14"":5,""2024-11-09 05:11:14"":36,""2024-11-08 05:11:14"":91}",[],http://example.com/26015,[],false,{},2024-11-27T05:11:14.835Z,uid_26015,City 26015,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
21,keyword_21_15,mobile,US,English,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z,6,633,true,"{""2024-11-27 05:11:14"":60,""2024-11-26 05:11:14"":61,""2024-11-25 05:11:14"":92,""2024-11-24 05:11:14"":6,""2024-11-23 05:11:14"":95,""2024-11-22 05:11:14"":75,""2024-11-21 05:11:14"":11,""2024-11-20 05:11:14"":22,""2024-11-19 05:11:14"":69,""2024-11-18 05:11:14"":50,""2024-11-17 05:11:14"":60,""2024-11-16 05:11:14"":83,""2024-11-15 05:11:14"":74,""2024-11-14 05:11:14"":72,""2024-11-13 05:11:14"":21,""2024-11-12 05:11:14"":53,""2024-11-11 05:11:14"":37,""2024-11-10 05:11:14"":50,""2024-11-09 05:11:14"":85,""2024-11-08 05:11:14"":50}",[],http://example.com/26016,[],true,{},2024-11-27T05:11:14.835Z,uid_26016,City 26016,2024-11-27T05:11:14.835Z,2024-11-27T05:11:14.835Z
